#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:31489115	(2019) Transcriptome analysis of Sezary syndrome and lymphocytic-variant hypereosinophilic syndrome T cells reveals common and divergent genes.	22	76	0.64	0.0044	9606.ENSP00000212355,9606.ENSP00000231009,9606.ENSP00000262158,9606.ENSP00000265382,9606.ENSP00000288135,9606.ENSP00000326119,9606.ENSP00000328181,9606.ENSP00000351905,9606.ENSP00000353731,9606.ENSP00000356832,9606.ENSP00000357169,9606.ENSP00000358490,9606.ENSP00000362401,9606.ENSP00000368632,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000408617,9606.ENSP00000412869,9606.ENSP00000419085,9606.ENSP00000441954	TGFBR3,GZMK,SMAD7,PIP5K1B,KIT,PMAIP1,NOG,TGFBR2,DPP4,SGK1,FCRL3,CD2,CYSLTR1,GATA3,BCL2,CD8A,EOMES,PRF1,HDAC9,IKZF2,TIGIT,SMAD5
PMID:35720272	(2022) CCL5-Secreting Virtual Memory CD8+ T Cells Inversely Associate With Viral Reservoir Size in HIV-1-Infected Individuals on Antiretroviral Therapy.	17	45	0.76	0.0055	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000296140,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000365596,9606.ENSP00000380227,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000393066,9606.ENSP00000398568,9606.ENSP00000441600	TBX21,CCR7,LEF1,KLRG1,CD27,CCR5,CCR1,IL7R,CD28,GPR183,ITGA4,RUNX3,CD8A,EOMES,SLC4A10,PRF1,CCR3
PMID:26654242	(2015) Identification of novel HIV-1 dependency factors in primary CCR4(+)CCR6(+)Th17 cells via a genome-wide transcriptional approach.	30	138	0.52	0.0056	9606.ENSP00000229402,9606.ENSP00000244007,9606.ENSP00000261523,9606.ENSP00000263125,9606.ENSP00000263285,9606.ENSP00000263932,9606.ENSP00000264972,9606.ENSP00000267082,9606.ENSP00000283285,9606.ENSP00000286301,9606.ENSP00000292303,9606.ENSP00000295756,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000332973,9606.ENSP00000351905,9606.ENSP00000354782,9606.ENSP00000363157,9606.ENSP00000367013,9606.ENSP00000380150,9606.ENSP00000384408,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398655,9606.ENSP00000431445,9606.ENSP00000469049,9606.ENSP00000477713,9606.ENSP00000478255	KLRB1,PLCG1,RORA,PRKCQ,LY9,TNFRSF8,ZAP70,ITGB7,CD96,CSF1R,CCR5,TRAT1,CD3D,IL7R,CD28,RORC,SMAD3,TGFBR2,CD247,TNFSF15,TNFRSF25,CARD11,PARG,CD8A,EOMES,ITK,CD3G,TNFSF14,LCK,ABCB1
PMID:30926235	(2019) An Id2(RFP)-Reporter Mouse Redefines Innate Lymphoid Cell Precursor Potentials.	20	64	0.68	0.0057	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000261523,9606.ENSP00000263341,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000286301,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000327025,9606.ENSP00000340347,9606.ENSP00000349723,9606.ENSP00000357012,9606.ENSP00000368632,9606.ENSP00000376436,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568	TBX21,IL2RB,RORA,IL1B,KLRG1,CD27,CSF1R,KIT,IL7R,ICOS,RORC,TCF7,BCL11B,CD244,GATA3,ETS1,ITGA4,CD8A,EOMES,PRF1
PMID:35119910	(2022) Gene Regulatory Circuits in Innate and Adaptive Immune Cells.	24	92	0.6	0.0058	9606.ENSP00000177694,9606.ENSP00000257749,9606.ENSP00000263341,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000327025,9606.ENSP00000340347,9606.ENSP00000344544,9606.ENSP00000350844,9606.ENSP00000357036,9606.ENSP00000358092,9606.ENSP00000359663,9606.ENSP00000361580,9606.ENSP00000368632,9606.ENSP00000379330,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000408617,9606.ENSP00000412869,9606.ENSP00000419085,9606.ENSP00000451828	TBX21,BACH2,IL1B,LEF1,KLRG1,CD27,IL7R,RORC,TCF7,IKZF3,PAX5,SLAMF6,PRDM1,CD40LG,ZNF691,GATA3,NFATC2,RUNX3,CD8A,EOMES,HDAC9,IKZF2,TIGIT,AKT1
PMID:33575475	(2021) Single-cell RNA-sequencing analyses identify heterogeneity of CD8(+) T cell subpopulations and novel therapy targets in melanoma.	19	58	0.7	0.0061	9606.ENSP00000231009,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000300692,9606.ENSP00000301272,9606.ENSP00000306157,9606.ENSP00000331172,9606.ENSP00000340347,9606.ENSP00000353114,9606.ENSP00000354566,9606.ENSP00000357012,9606.ENSP00000365596,9606.ENSP00000386559,9606.ENSP00000419085,9606.ENSP00000431445	GZMK,KLRK1,CCR7,LEF1,KLRG1,CD27,CCR5,CD3D,TMIGD2,IL7R,CD8B,TCF7,AHNAK2,CD3E,CD244,GPR183,CD8A,TIGIT,CD3G
PMID:33891860	(2021) A unified atlas of CD8 T cell dysfunctional states in cancer and infection.	19	58	0.7	0.0061	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000257770,9606.ENSP00000261523,9606.ENSP00000265165,9606.ENSP00000306157,9606.ENSP00000330190,9606.ENSP00000340347,9606.ENSP00000344724,9606.ENSP00000357012,9606.ENSP00000357036,9606.ENSP00000363064,9606.ENSP00000367013,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000412869,9606.ENSP00000419085,9606.ENSP00000420298	TBX21,GZMK,CCR7,NT5E,RORA,LEF1,IL7R,POU6F1,TCF7,TOX2,CD244,SLAMF6,ZNF76,TNFRSF25,CD8A,EOMES,IKZF2,TIGIT,CD200
PMID:34604060	(2021) Immunotherapeutic Potential of T Memory Stem Cells.	19	58	0.7	0.0061	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000246657,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000342434,9606.ENSP00000357036,9606.ENSP00000368632,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000398655,9606.ENSP00000408617,9606.ENSP00000419085,9606.ENSP00000451828	TBX21,IL2RB,CCR7,CD27,CCR5,IL7R,CD28,TCF7,BAZ1B,SLAMF6,GATA3,BCL2,CD8A,EOMES,PRF1,ITK,HDAC9,TIGIT,AKT1
PMID:34715028	(2021) Determinants of anti-PD-1 response and resistance in clear cell renal cell carcinoma.	31	147	0.5	0.0061	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000233146,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000283285,9606.ENSP00000295756,9606.ENSP00000300692,9606.ENSP00000302846,9606.ENSP00000306157,9606.ENSP00000311300,9606.ENSP00000312367,9606.ENSP00000323280,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000340347,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000356438,9606.ENSP00000357012,9606.ENSP00000358490,9606.ENSP00000358784,9606.ENSP00000360181,9606.ENSP00000369411,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398655,9606.ENSP00000431445,9606.ENSP00000433277,9606.ENSP00000451506	TBX21,KLRB1,GZMK,MSH2,KLRK1,CCR7,CD96,TRAT1,CD3D,PTGER4,IL7R,CTSW,CD84,CD6,CD28,CD8B,TCF7,CD3E,CD247,PTGS2,CD244,CD2,KCNA3,SH2D1A,RFC3,CD8A,EOMES,ITK,CD3G,MS4A1,TCL1A
PMID:31228201	(2019) Genetic Variation in Human Gene Regulatory Factors Uncovers Regulatory Roles in Local Adaptation and Disease.	19	58	0.7	0.0061	9606.ENSP00000231009,9606.ENSP00000248211,9606.ENSP00000254166,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000325018,9606.ENSP00000332750,9606.ENSP00000333660,9606.ENSP00000334685,9606.ENSP00000345716,9606.ENSP00000356375,9606.ENSP00000366509,9606.ENSP00000386559,9606.ENSP00000391641,9606.ENSP00000392024,9606.ENSP00000412869,9606.ENSP00000482632,9606.ENSP00000485228,9606.ENSP00000498410	GZMK,ZNF10,ZNF132,CD27,CD28,ZNF569,ZKSCAN8,ZNF571,ZNF568,NKAPL,ZBTB41,ZKSCAN4,CD8A,ZNF780B,ZNF844,IKZF2,ZNF501,ZSCAN26,ZNF844-2
PMID:21777462	(2011) Kinome expression profiling and prognosis of basal breast cancers.	22	78	0.63	0.0061	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000264972,9606.ENSP00000266557,9606.ENSP00000267082,9606.ENSP00000292303,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000320509,9606.ENSP00000324890,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000357036,9606.ENSP00000358490,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000398655,9606.ENSP00000434717,9606.ENSP00000477713	TBX21,KLRB1,GZMK,KLRK1,CCR7,ZAP70,CD27,ITGB7,CCR5,CD3D,IL7R,BANK1,CD28,CD3E,CD247,SLAMF6,CD2,ITGA4,CD8A,ITK,IL18BP,LCK
PMID:35198572	(2021) Transcriptome-Based Molecular Networks Uncovered Interplay Between Druggable Genes of CD8(+) T Cells and Changes in Immune Cell Landscape in Patients With Pulmonary Tuberculosis.	13	24	0.91	0.0062	9606.ENSP00000216223,9606.ENSP00000263341,9606.ENSP00000264972,9606.ENSP00000266557,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000323280,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000358490,9606.ENSP00000360181,9606.ENSP00000386559,9606.ENSP00000398655	IL2RB,IL1B,ZAP70,CD27,CD3D,IL7R,CD6,CD3E,CD247,CD2,SH2D1A,CD8A,ITK
PMID:27707928	(2016) Characterization of Human CD8 T Cell Responses in Dengue Virus-Infected Patients from India.	17	46	0.75	0.0065	9606.ENSP00000177694,9606.ENSP00000244007,9606.ENSP00000246657,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000296140,9606.ENSP00000310244,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000358092,9606.ENSP00000380227,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000398568,9606.ENSP00000398655,9606.ENSP00000419085	TBX21,PLCG1,CCR7,KLRG1,CD27,CCR5,CCR1,RASGRP1,ICOS,CD28,PRDM1,ITGA4,BCL2,CD8A,PRF1,ITK,TIGIT
PMID:26030772	(2015) Sleeping Beauty Transposition of Chimeric Antigen Receptors Targeting Receptor Tyrosine Kinase-Like Orphan Receptor-1 (ROR1) into Diverse Memory T-Cell Populations.	20	65	0.67	0.0065	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000230354,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000257749,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000271450,9606.ENSP00000292303,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000354782,9606.ENSP00000358092,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568	TBX21,IL2RB,TBP,KLRK1,CCR7,BACH2,LEF1,KLRG1,CD27,FCGR2A,CCR5,IL7R,CD28,TCF7,CD247,PRDM1,BCL2,CD8A,EOMES,PRF1
PMID:37450575	(2023) Gluten induces rapid reprogramming of natural memory alphabeta and gammadelta intraepithelial T cells to induce cytotoxicity in celiac disease.	22	79	0.63	0.0068	9606.ENSP00000216223,9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000240618,9606.ENSP00000257770,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000267082,9606.ENSP00000289361,9606.ENSP00000306157,9606.ENSP00000312367,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000349143,9606.ENSP00000354782,9606.ENSP00000356906,9606.ENSP00000363330,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000419085,9606.ENSP00000420298	IL2RB,KLRB1,GZMK,KLRK1,NT5E,LEF1,KLRG1,CD27,ITGB7,BTN3A1,IL7R,CD84,ICOS,CD28,BTN2A2,CD247,SH2D1B,CD52,CD8A,EOMES,TIGIT,CD200
PMID:35086597	(2022) Chimeric antigen receptor engineered T cells and their application in the immunotherapy of solid tumours.	22	79	0.63	0.0068	9606.ENSP00000085219,9606.ENSP00000244007,9606.ENSP00000263125,9606.ENSP00000263932,9606.ENSP00000264972,9606.ENSP00000266557,9606.ENSP00000280772,9606.ENSP00000300692,9606.ENSP00000301272,9606.ENSP00000306157,9606.ENSP00000310244,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000342681,9606.ENSP00000353731,9606.ENSP00000354782,9606.ENSP00000358490,9606.ENSP00000386559,9606.ENSP00000398568,9606.ENSP00000431445,9606.ENSP00000451828,9606.ENSP00000477713	CD22,PLCG1,PRKCQ,TNFRSF8,ZAP70,CD27,ANK3,CD3D,TMIGD2,IL7R,RASGRP1,ICOS,CD28,CD5,DPP4,CD247,CD2,CD8A,PRF1,CD3G,AKT1,LCK
PMID:23730304	(2013) T cell aging: a review of the transcriptional changes determined from genome-wide analysis.	28	124	0.53	0.0068	9606.ENSP00000229402,9606.ENSP00000240618,9606.ENSP00000244007,9606.ENSP00000244174,9606.ENSP00000246657,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000292303,9606.ENSP00000296140,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000344782,9606.ENSP00000345731,9606.ENSP00000353731,9606.ENSP00000356429,9606.ENSP00000357012,9606.ENSP00000359663,9606.ENSP00000368632,9606.ENSP00000381185,9606.ENSP00000386559,9606.ENSP00000398568,9606.ENSP00000398655,9606.ENSP00000431445,9606.ENSP00000441600,9606.ENSP00000451828,9606.ENSP00000469049,9606.ENSP00000477713	KLRB1,KLRK1,PLCG1,IL9R,CCR7,KLRG1,CD27,CCR5,CCR1,IL7R,CD28,RORC,GFI1B,DLG1,DPP4,RGS1,CD244,CD40LG,GATA3,BCL2,CD8A,PRF1,ITK,CD3G,CCR3,AKT1,TNFSF14,LCK
PMID:35613583	(2022) Transcriptional profiling of human Vdelta1 T cells reveals a pathogen-driven adaptive differentiation program.	19	59	0.69	0.0071	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000240618,9606.ENSP00000246657,9606.ENSP00000265165,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000354566,9606.ENSP00000357169,9606.ENSP00000358092,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000419085	TBX21,KLRB1,GZMK,KLRK1,CCR7,LEF1,CD27,IL7R,CD28,CD8B,TCF7,CD5,CD3E,FCRL3,PRDM1,CD8A,EOMES,PRF1,TIGIT
PMID:36195611	(2022) Identification of distinct functional thymic programming of fetal and pediatric human gammadelta thymocytes via single-cell analysis.	26	109	0.56	0.0071	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000225328,9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000240618,9606.ENSP00000261523,9606.ENSP00000265165,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000289361,9606.ENSP00000297991,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000344724,9606.ENSP00000353731,9606.ENSP00000359663,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000412869,9606.ENSP00000419085	TBX21,IL2RB,P2RX5,KLRB1,GZMK,KLRK1,RORA,LEF1,CD27,KIT,BTN3A1,AQP3,IL7R,ICOS,CD28,RORC,TCF7,CD5,TOX2,DPP4,CD40LG,CD8A,EOMES,PRF1,IKZF2,TIGIT
PMID:32414833	(2020) Early precursors and molecular determinants of tissue-resident memory CD8(+) T lymphocytes revealed by single-cell RNA sequencing.	31	149	0.5	0.0071	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000261523,9606.ENSP00000262158,9606.ENSP00000264972,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000267082,9606.ENSP00000306157,9606.ENSP00000310244,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000332973,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000344544,9606.ENSP00000348074,9606.ENSP00000351905,9606.ENSP00000354566,9606.ENSP00000358092,9606.ENSP00000358482,9606.ENSP00000359663,9606.ENSP00000368632,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398655,9606.ENSP00000412869,9606.ENSP00000419085	TBX21,GZMK,CCR7,RORA,SMAD7,ZAP70,KLRG1,CD27,ITGB7,IL7R,RASGRP1,ICOS,CD28,SMAD3,TCF7,CD5,IKZF3,CLEC9A,TGFBR2,CD3E,PRDM1,CD101,CD40LG,GATA3,BCL2,RUNX3,CD8A,EOMES,ITK,IKZF2,TIGIT
PMID:33158974	(2020) T cell factor 1: A master regulator of the T cell response in disease.	19	59	0.69	0.0071	9606.ENSP00000177694,9606.ENSP00000246657,9606.ENSP00000257749,9606.ENSP00000265165,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000339992,9606.ENSP00000340347,9606.ENSP00000357036,9606.ENSP00000358092,9606.ENSP00000368632,9606.ENSP00000381185,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000408617,9606.ENSP00000419085	TBX21,CCR7,BACH2,LEF1,IL7R,ICOS,CD28,RORC,MYB,TCF7,SLAMF6,PRDM1,GATA3,BCL2,RUNX3,CD8A,EOMES,HDAC9,TIGIT
PMID:26444573	(2015) Transcriptome Analysis of CD4+ T Cells in Coeliac Disease Reveals Imprint of BACH2 and IFNgamma Regulation.	19	59	0.69	0.0071	9606.ENSP00000177694,9606.ENSP00000257749,9606.ENSP00000292303,9606.ENSP00000296140,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000328181,9606.ENSP00000344544,9606.ENSP00000345492,9606.ENSP00000350881,9606.ENSP00000351905,9606.ENSP00000356429,9606.ENSP00000368632,9606.ENSP00000377086,9606.ENSP00000377724,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000415049	TBX21,BACH2,CCR5,CCR1,ICOS,CD28,RORC,NOG,IKZF3,SH2B3,GRAMD1C,TGFBR2,RGS1,GATA3,LONRF2,ORMDL3,ITGA4,CD8A,GSDMB
PMID:35338007	(2022) Single-Cell Analysis of Refractory Celiac Disease Demonstrates Inter- and Intra-Patient Aberrant Cell Heterogeneity.	23	87	0.6	0.0075	9606.ENSP00000177694,9606.ENSP00000229402,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000263932,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000300692,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000332812,9606.ENSP00000342681,9606.ENSP00000354566,9606.ENSP00000358490,9606.ENSP00000368632,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000419085,9606.ENSP00000431445	TBX21,KLRB1,GZMK,CCR7,TNFRSF8,KLRG1,CD27,KIT,CD3D,IL7R,ICOS,CD28,CD8B,PTGDR2,CD5,CD3E,CD2,GATA3,CD8A,EOMES,PRF1,TIGIT,CD3G
PMID:37545491	(2023) EGFR-selective activation of CD27 co-stimulatory signaling by a bispecific antibody enhances anti-tumor activity of T cells.	17	47	0.74	0.0076	9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000262102,9606.ENSP00000266557,9606.ENSP00000300692,9606.ENSP00000324890,9606.ENSP00000331172,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000359663,9606.ENSP00000363157,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000419085,9606.ENSP00000431445,9606.ENSP00000433277,9606.ENSP00000477713	GZMK,CCR7,MTUS1,CD27,CD3D,CD28,CD8B,CD3E,CD247,CD40LG,TNFSF15,ITGA4,CD8A,TIGIT,CD3G,MS4A1,LCK
PMID:35286211	(2022) A recombinant VSV-vectored vaccine rapidly protects nonhuman primates against lethal Nipah virus disease.	17	47	0.74	0.0076	9606.ENSP00000231009,9606.ENSP00000264972,9606.ENSP00000266557,9606.ENSP00000283285,9606.ENSP00000300692,9606.ENSP00000319476,9606.ENSP00000340347,9606.ENSP00000342681,9606.ENSP00000344544,9606.ENSP00000354566,9606.ENSP00000354782,9606.ENSP00000359663,9606.ENSP00000360181,9606.ENSP00000379330,9606.ENSP00000380227,9606.ENSP00000386559,9606.ENSP00000477713	GZMK,ZAP70,CD27,CD96,CD3D,ICOS,TCF7,CD5,IKZF3,CD3E,CD247,CD40LG,SH2D1A,NFATC2,ITGA4,CD8A,LCK
PMID:31889601	(2020) Updates in lymph node and skin pathology of adult T-cell leukemialymphoma, biomarkers, and beyond.	16	41	0.77	0.0076	9606.ENSP00000244007,9606.ENSP00000246657,9606.ENSP00000263932,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000342681,9606.ENSP00000353731,9606.ENSP00000358490,9606.ENSP00000363330,9606.ENSP00000365596,9606.ENSP00000368632,9606.ENSP00000380150,9606.ENSP00000386559,9606.ENSP00000412869,9606.ENSP00000451506	PLCG1,CCR7,TNFRSF8,IL7R,ICOS,CD28,CD5,DPP4,CD2,CD52,GPR183,GATA3,CARD11,CD8A,IKZF2,TCL1A
PMID:30366106	(2019) SLAMF6 in health and disease: Implications for therapeutic targeting.	22	80	0.62	0.0076	9606.ENSP00000263285,9606.ENSP00000263341,9606.ENSP00000264972,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000312367,9606.ENSP00000324890,9606.ENSP00000342681,9606.ENSP00000343741,9606.ENSP00000349205,9606.ENSP00000356906,9606.ENSP00000357012,9606.ENSP00000357036,9606.ENSP00000358490,9606.ENSP00000359663,9606.ENSP00000360181,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568,9606.ENSP00000451506,9606.ENSP00000451828,9606.ENSP00000477713	LY9,IL1B,ZAP70,KLRG1,CD27,CD84,CD28,CD5,ATR,PIK3R4,SH2D1B,CD244,SLAMF6,CD2,CD40LG,SH2D1A,CD8A,EOMES,PRF1,TCL1A,AKT1,LCK
PMID:31028278	(2019) CXCR5(+)CD8(+) T cells are a distinct functional subset with an antitumor activity.	17	47	0.74	0.0076	9606.ENSP00000177694,9606.ENSP00000231009,9606.ENSP00000246657,9606.ENSP00000265165,9606.ENSP00000266551,9606.ENSP00000266557,9606.ENSP00000306157,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000357012,9606.ENSP00000358092,9606.ENSP00000359663,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000398568	TBX21,GZMK,CCR7,LEF1,KLRG1,CD27,IL7R,ICOS,CD28,TCF7,CD244,PRDM1,CD40LG,RUNX3,CD8A,EOMES,PRF1
PMID:30337675	(2018) An autoimmune disease risk SNP, rs2281808, in SIRPG is associated with reduced expression of SIRPgamma and heightened effector state in human CD8 T-cells.	14	30	0.85	0.0076	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000246657,9606.ENSP00000265165,9606.ENSP00000266557,9606.ENSP00000305529,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000354782,9606.ENSP00000357012,9606.ENSP00000358092,9606.ENSP00000386559,9606.ENSP00000388620	TBX21,IL2RB,CCR7,LEF1,CD27,SIRPG,IL7R,CD28,TCF7,CD247,CD244,PRDM1,CD8A,EOMES
PMID:23424063	(2013) The smallest unit: effector and memory CD8(+) T cell differentiation on the single cell level.	14	30	0.85	0.0076	9606.ENSP00000177694,9606.ENSP00000216223,9606.ENSP00000229402,9606.ENSP00000246657,9606.ENSP00000265165,9606.ENSP00000266304,9606.ENSP00000266557,9606.ENSP00000288135,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000340347,9606.ENSP00000386559,9606.ENSP00000388620,9606.ENSP00000478255	TBX21,IL2RB,KLRB1,CCR7,LEF1,TEF,CD27,KIT,IL7R,CD28,TCF7,CD8A,EOMES,ABCB1
PMID:35962880	(2022) Analysis of melanoma tumor antigens and immune subtypes for the development of mRNA vaccine.	19	60	0.68	0.0079	9606.ENSP00000256412,9606.ENSP00000263341,9606.ENSP00000263932,9606.ENSP00000266557,9606.ENSP00000301272,9606.ENSP00000307235,9606.ENSP00000311035,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000345243,9606.ENSP00000357012,9606.ENSP00000359663,9606.ENSP00000363157,9606.ENSP00000367013,9606.ENSP00000380150,9606.ENSP00000386559,9606.ENSP00000419085,9606.ENSP00000467141,9606.ENSP00000469049	ADAMDEC1,IL1B,TNFRSF8,CD27,TMIGD2,EIF2AK3,CD200R1,ICOS,CD28,SIGLEC10,CD244,CD40LG,TNFSF15,TNFRSF25,CARD11,CD8A,TIGIT,TTN,TNFSF14
PMID:32499216	(2020) Quantitative and Qualitative Perturbations of CD8(+) MAITs in Healthy Mycobacterium tuberculosis-Infected Individuals.	19	60	0.68	0.0079	9606.ENSP00000229402,9606.ENSP00000246657,9606.ENSP00000261523,9606.ENSP00000265165,9606.ENSP00000296140,9606.ENSP00000306157,9606.ENSP00000324890,9606.ENSP00000327025,9606.ENSP00000353731,9606.ENSP00000359663,9606.ENSP00000366863,9606.ENSP00000382800,9606.ENSP00000386559,9606.ENSP00000393066,9606.ENSP00000398655,9606.ENSP00000412869,9606.ENSP00000419085,9606.ENSP00000469049,9606.ENSP00000478255	KLRB1,CCR7,RORA,LEF1,CCR1,IL7R,CD28,RORC,DPP4,CD40LG,TBC1D4,RUNX3,CD8A,SLC4A10,ITK,IKZF2,TIGIT,TNFSF14,ABCB1
